Local Time,NO,NO2,NOX,O3,PM25,RELATIVEHUMIDITY,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,SO2,CO,NH3
2025-06-17 15:00:00+05:30,0.7,13.0,0.0919,56.6,14.0,54.3,39.4,157.0,4.45,,,,
2025-06-17 16:00:00+05:30,3.5,13.8,0.00955,37.4,22.5,63.8,33.0,154.0,4.55,,,,
2025-06-17 17:00:00+05:30,3.37,14.9,0.0108,30.9,18.3,80.0,28.8,125.0,3.43,,,,
2025-06-17 18:00:00+05:30,3.8,11.9,0.0167,26.4,12.0,81.0,29.8,118.0,0.4,,,,
2025-06-17 19:00:00+05:30,1.93,15.1,0.0086,23.4,12.0,79.3,30.6,120.0,1.38,,,,
2025-06-17 20:00:00+05:30,3.13,14.1,0.00623,23.7,11.0,77.8,30.5,120.0,8.53,,,,
2025-06-17 21:00:00+05:30,3.75,13.7,0.0063,30.5,9.0,80.0,29.7,122.0,2.2,,,,
2025-06-17 22:00:00+05:30,3.05,13.6,0.0063,27.7,6.5,79.0,29.6,123.0,1.23,,,,
2025-06-17 23:00:00+05:30,3.0,14.3,0.00628,20.3,6.0,79.0,29.6,115.0,0.575,,,,
2025-06-18 00:00:00+05:30,3.67,13.4,0.00627,19.4,5.5,79.7,29.6,112.0,1.0,,,,
2025-06-18 01:00:00+05:30,2.85,14.1,0.0062,18.1,7.0,81.5,29.7,115.0,0.4,,,,
2025-06-18 02:00:00+05:30,3.08,13.7,0.0062,16.6,7.0,83.0,29.3,117.0,0.425,,,,
2025-06-18 03:00:00+05:30,3.7,13.7,0.0062,16.8,7.0,82.3,28.9,112.0,2.08,,,,
2025-06-18 04:00:00+05:30,4.9,14.6,0.0062,15.1,6.0,83.8,28.8,113.0,1.98,,,,
2025-06-18 05:00:00+05:30,4.8,13.1,0.00623,17.3,6.33,84.0,28.8,99.8,2.95,,,,
2025-06-18 06:00:00+05:30,4.75,14.9,0.00885,18.35,9.5,83.25,29.0,104.0,1.65,,,,
2025-06-18 07:00:00+05:30,5.03,12.8,0.0401,21.0,11.3,79.8,29.9,103.0,1.55,,,,
2025-06-18 08:00:00+05:30,4.2,14.5,0.0588,25.0,21.3,77.3,30.8,112.0,1.55,,,,
2025-06-18 09:00:00+05:30,4.3,14.0,0.17,30.2,23.7,71.3,33.8,116.0,1.48,,,,
2025-06-18 10:00:00+05:30,5.1,15.4,0.184,31.9,17.0,69.0,34.9,118.0,1.0,,,,
2025-06-18 13:00:00+05:30,0.675,17.3,0.272,44.5,17.0,60.7,38.9,162.0,3.1,,,,
2025-06-18 14:00:00+05:30,3.43,12.3,0.253,41.0,3.0,60.3,38.9,144.0,2.78,,,,
2025-06-18 15:00:00+05:30,1.45,12.7,0.264,45.5,5.0,57.0,40.2,134.0,2.23,,,,
2025-06-18 16:00:00+05:30,3.13,14.5,0.177,53.6,8.5,55.0,40.6,141.0,1.73,,,,
2025-06-18 17:00:00+05:30,2.3,13.6,0.106,63.8,15.0,57.3,39.5,142.0,1.2,,,,
2025-06-18 18:00:00+05:30,3.43,12.2,0.0384,63.5,17.0,59.0,38.1,140.0,0.767,,,,
2025-06-18 20:00:00+05:30,4.1,13.4,0.0061,37.7,31.0,69.5,34.3,133.0,4.55,,,,
2025-06-18 21:00:00+05:30,4.55,14.0,0.006,36.7,21.5,71.5,31.9,133.0,8.8,,,,
2025-06-18 22:00:00+05:30,5.0,13.3,0.0164,33.8,9.5,75.3,30.2,125.0,2.38,,,,
2025-06-18 23:00:00+05:30,4.48,12.6,0.0223,26.8,8.5,79.5,29.4,125.0,1.23,,,,
2025-06-19 00:00:00+05:30,4.83,13.3,0.0215,23.7,9.0,80.0,29.7,128.0,0.733,,,,
2025-06-19 01:00:00+05:30,4.7,12.8,0.0107,19.3,3.0,80.0,29.9,123.0,1.0,,,,
2025-06-19 02:00:00+05:30,4.55,13.7,0.00688,17.4,3.5,80.3,29.8,118.0,1.33,,,,
2025-06-19 03:00:00+05:30,4.1,13.9,0.0062,19.1,4.67,79.0,29.4,118.0,2.07,,,,
2025-06-19 04:00:00+05:30,4.53,13.4,0.00628,18.1,6.0,79.8,29.2,117.0,2.98,,,,
2025-06-19 05:00:00+05:30,3.88,12.8,0.00645,13.1,10.5,82.8,29.1,114.0,1.25,,,,
2025-06-19 06:00:00+05:30,6.2,16.7,0.0066,11.8,15.0,83.0,29.0,116.0,2.2,,,,
2025-06-19 10:00:00+05:30,0.333,18.5,0.219,78.5,9.0,67.0,36.5,112.0,3.45,,,,
2025-06-19 11:00:00+05:30,2.6,14.1,0.176,30.2,3.0,67.0,36.1,114.0,3.4,,,,
2025-06-19 12:00:00+05:30,3.3,12.8,0.238,29.5,5.5,65.8,36.8,119.0,3.68,,,,
2025-06-19 13:00:00+05:30,3.5,13.7,0.302,36.5,10.0,62.0,38.3,114.0,4.15,,,,
2025-06-19 14:00:00+05:30,5.33,11.6,0.294,37.7,10.7,59.0,39.3,118.0,4.2,,,,
2025-06-19 15:00:00+05:30,3.7,12.7,0.25,37.6,9.0,56.0,39.9,120.0,4.23,,,,
2025-06-19 16:00:00+05:30,2.9,13.4,0.23,38.0,7.0,52.8,41.3,146.0,2.75,,,,
2025-06-19 17:00:00+05:30,2.9,12.6,0.152,39.8,5.0,51.8,41.1,158.0,2.35,,,,
2025-06-19 18:00:00+05:30,4.98,12.6,0.0835,39.9,3.33,52.8,39.7,155.0,3.15,,,,
2025-06-19 19:00:00+05:30,3.7,13.5,0.0235,36.5,4.0,57.5,37.5,147.0,2.68,,,,
2025-06-19 20:00:00+05:30,4.53,12.5,0.006,32.4,7.5,64.0,35.6,139.0,2.08,,,,
2025-06-19 21:00:00+05:30,2.4,14.4,0.006,26.5,8.5,67.5,34.8,134.0,1.73,,,,
2025-06-19 22:00:00+05:30,3.85,12.4,0.006,22.7,10.0,68.5,34.5,122.0,1.53,,,,
2025-06-19 23:00:00+05:30,3.83,14.1,0.006,20.0,13.5,72.5,33.4,121.0,2.9,,,,
2025-06-20 00:00:00+05:30,4.67,14.7,0.006,17.8,14.7,75.0,32.6,121.0,2.8,,,,
2025-06-20 01:00:00+05:30,2.4,14.3,0.006,19.6,13.0,73.0,31.5,126.0,1.4,,,,
2025-06-20 02:00:00+05:30,3.65,12.9,0.006,20.5,10.0,73.5,30.8,126.0,2.3,,,,
2025-06-20 03:00:00+05:30,4.83,11.7,0.006,17.6,6.5,76.5,29.9,131.0,1.85,,,,
2025-06-20 04:00:00+05:30,4.13,12.5,0.006,15.8,7.0,78.0,29.5,127.0,1.73,,,,
2025-06-20 05:00:00+05:30,4.4,13.0,0.00605,13.6,9.5,79.0,29.4,136.0,0.775,,,,
2025-06-20 06:00:00+05:30,3.7,12.8,0.0104,12.9,11.0,79.3,29.5,135.0,1.33,,,,
2025-06-20 07:00:00+05:30,4.4,13.3,0.0363,13.2,11.0,78.0,30.4,130.0,2.3,,,,
2025-06-20 08:00:00+05:30,5.0,12.9,0.071,19.7,13.5,74.8,31.9,128.0,3.1,,,,
2025-06-20 10:00:00+05:30,0.367,18.9,0.132,20.9,17.0,71.5,33.9,144.0,5.1,,,,
2025-06-20 11:00:00+05:30,4.0,11.2,0.11,30.9,7.0,70.5,34.0,148.0,5.88,,,,
2025-06-20 12:00:00+05:30,15.0,12.5,0.142,28.7,8.5,68.8,34.9,143.0,5.9,,,,
2025-06-20 13:00:00+05:30,4.3,11.5,0.113,31.5,11.0,68.5,35.0,124.0,5.65,,,,
2025-06-20 14:00:00+05:30,2.83,10.1,0.179,,10.0,67.3,35.5,128.0,7.4,,,,
2025-06-20 15:00:00+05:30,3.95,14.4,0.189,23.5,8.5,65.3,36.4,128.0,6.63,,,,
2025-06-20 16:00:00+05:30,3.53,12.7,0.148,24.1,6.5,63.8,36.7,124.0,6.03,,,,
2025-06-20 17:00:00+05:30,4.2,13.4,0.14,25.9,6.33,61.3,37.8,125.0,4.03,,,,
2025-06-20 18:00:00+05:30,4.07,13.3,0.0707,26.5,6.67,63.0,36.5,129.0,6.0,,,,
2025-06-20 19:00:00+05:30,12.1,14.0,0.00755,12.5,6.0,69.0,34.5,129.0,3.3,,,,
2025-06-20 20:00:00+05:30,6.87,12.3,0.00613,18.2,2.0,70.0,33.6,127.0,3.33,,,,
2025-06-20 21:00:00+05:30,2.53,13.6,0.0061,14.9,4.0,73.5,32.4,120.0,2.9,,,,
2025-06-20 22:00:00+05:30,2.73,13.3,0.0061,12.8,7.5,75.0,31.9,110.0,2.95,,,,
2025-06-20 23:00:00+05:30,4.5,12.2,0.0061,12.2,8.5,75.5,31.5,103.0,3.58,,,,
2025-06-21 00:00:00+05:30,3.65,14.3,0.0061,10.8,8.0,77.0,31.0,99.0,3.45,,,,
2025-06-21 01:00:00+05:30,3.55,15.1,0.0061,10.1,8.0,77.0,30.8,97.5,2.3,,,,
2025-06-21 02:00:00+05:30,4.83,13.5,0.0061,8.85,7.5,77.3,30.6,98.8,2.1,,,,
2025-06-21 03:00:00+05:30,4.0,13.1,0.0061,7.75,7.5,78.3,30.3,100.0,2.08,,,,
2025-06-21 04:00:00+05:30,3.88,13.0,0.0061,7.15,8.0,79.0,30.1,99.0,1.53,,,,
2025-06-21 05:00:00+05:30,3.68,13.2,0.00615,5.23,9.0,79.8,30.0,106.0,0.625,,,,
2025-06-21 06:00:00+05:30,4.8,14.0,0.0154,4.9,10.5,79.7,30.3,107.0,0.867,,,,
2025-06-21 07:00:00+05:30,2.78,13.5,0.0644,6.48,10.5,75.3,32.5,114.0,0.975,,,,
2025-06-21 08:00:00+05:30,3.45,13.0,0.0898,10.2,11.0,72.0,34.1,110.0,1.35,,,,
2025-06-21 14:00:00+05:30,1.23,14.4,0.297,29.6,4.0,50.7,42.3,114.0,2.53,,,,
2025-06-21 15:00:00+05:30,4.13,12.5,0.194,31.9,5.0,50.8,41.9,114.0,2.98,,,,
2025-06-21 16:00:00+05:30,4.33,12.8,0.122,32.9,4.33,51.3,41.7,115.0,2.9,,,,
2025-06-21 17:00:00+05:30,2.98,12.9,0.12,34.0,4.0,52.0,41.3,116.0,3.3,,,,
2025-06-21 18:00:00+05:30,4.3,13.1,0.0529,28.5,5.67,55.0,39.9,115.0,3.13,,,,
2025-06-21 19:00:00+05:30,5.3,12.5,0.0128,26.1,7.0,59.3,38.1,117.0,3.9,,,,
2025-06-21 20:00:00+05:30,3.1,13.1,0.0061,20.2,18.0,64.0,36.6,120.0,2.07,,,,
2025-06-21 21:00:00+05:30,2.4,11.7,0.0061,11.1,18.0,68.5,35.4,137.0,0.3,,,,
2025-06-21 22:00:00+05:30,2.97,12.4,0.0061,9.43,20.5,70.0,34.9,136.0,0.325,,,,
2025-06-21 23:00:00+05:30,4.93,12.4,0.0061,6.83,21.5,71.0,34.6,123.0,0.85,,,,
2025-06-22 00:00:00+05:30,3.87,13.0,0.0061,5.5,21.7,72.0,34.1,116.0,0.567,,,,
2025-06-22 01:00:00+05:30,3.65,11.6,0.0061,3.65,23.0,74.5,33.3,117.0,0.3,,,,
2025-06-22 02:00:00+05:30,4.0,13.9,0.0061,3.3,22.0,74.3,33.2,119.0,0.35,,,,
2025-06-22 03:00:00+05:30,4.3,12.9,0.0061,3.68,19.5,74.0,33.2,114.0,0.325,,,,
2025-06-22 04:00:00+05:30,4.55,12.6,0.0061,3.33,19.0,74.3,33.1,114.0,0.35,,,,
2025-06-22 06:00:00+05:30,4.05,15.2,0.00615,3.3,16.0,75.0,33.1,114.0,0.65,,,,
2025-06-22 08:00:00+05:30,4.2,12.8,0.0461,11.9,15.0,70.0,34.8,115.0,3.3,,,,
2025-06-22 09:00:00+05:30,0.0,18.8,,,,,,,,,,,
2025-06-22 10:00:00+05:30,3.53,16.7,0.0313,10.9,,70.0,35.4,122.0,1.1,,,,
2025-06-22 11:00:00+05:30,2.9,13.6,0.0465,12.5,8.0,71.7,34.9,98.7,2.4,,,,
2025-06-22 12:00:00+05:30,6.53,11.8,0.0708,9.78,10.5,71.3,35.3,94.0,3.28,,,,
2025-06-22 13:00:00+05:30,6.3,11.2,0.0498,3.47,13.0,74.3,34.2,90.7,3.47,,,,
2025-06-22 14:00:00+05:30,4.1,13.0,0.0742,14.6,,73.0,34.0,92.0,4.53,,,,
2025-06-22 15:00:00+05:30,5.55,11.3,0.141,16.1,,70.0,35.3,92.0,4.8,,,,
2025-06-22 16:00:00+05:30,3.33,12.8,0.19,25.6,,65.0,37.6,91.8,5.0,,,,
2025-06-22 17:00:00+05:30,3.0,11.7,0.125,27.5,,63.3,37.7,92.8,5.68,,,,
2025-06-22 18:00:00+05:30,3.25,12.7,0.0412,23.1,,68.3,35.5,101.0,4.98,,,,
2025-06-22 20:00:00+05:30,2.3,17.2,0.0061,58.7,,72.0,33.5,95.5,1.9,,,,
2025-06-22 21:00:00+05:30,4.3,13.5,0.00613,14.1,,73.5,32.8,93.3,0.6,,,,
2025-06-22 22:00:00+05:30,6.3,13.5,0.00613,12.0,,74.0,32.5,98.7,0.933,,,,
2025-06-22 23:00:00+05:30,4.47,17.0,0.00613,11.3,,75.0,32.1,107.0,0.85,,,,
2025-06-23 00:00:00+05:30,1.35,15.0,0.0061,11.1,,75.7,31.7,108.0,1.9,,,,
2025-06-23 01:00:00+05:30,5.45,8.95,0.0061,7.55,,77.0,31.3,111.0,1.15,,,,
2025-06-23 02:00:00+05:30,5.2,12.4,0.0061,6.43,,77.7,30.9,110.0,0.633,,,,
2025-06-23 03:00:00+05:30,3.3,13.4,0.00615,4.65,,78.0,30.7,97.5,0.9,,,,
2025-06-23 04:00:00+05:30,6.27,13.4,0.00623,4.45,,79.0,30.5,97.0,0.775,,,,
2025-06-23 05:00:00+05:30,3.48,13.0,0.0064,3.9,,79.8,30.4,98.5,0.475,,,,
2025-06-23 06:00:00+05:30,6.43,13.1,0.0128,3.13,,78.8,30.6,100.0,0.825,,,,
2025-06-23 07:00:00+05:30,3.95,13.0,0.0413,5.4,,77.0,31.8,97.5,1.13,,,,
2025-06-23 08:00:00+05:30,2.88,14.6,0.0863,8.18,,71.0,34.6,97.3,0.5,,,,
2025-06-23 09:00:00+05:30,0.0,18.8,,,,,,,,,,,
2025-06-23 10:00:00+05:30,6.63,13.5,0.202,15.1,,66.5,36.9,115.0,4.35,,,,
2025-06-23 11:00:00+05:30,1.7,13.5,0.272,17.5,,61.5,39.0,115.0,3.18,,,,
2025-06-23 12:00:00+05:30,2.15,15.2,0.247,24.7,,61.7,39.3,115.0,4.2,,,,
2025-06-23 13:00:00+05:30,1.7,18.8,0.2,25.8,,61.3,39.4,116.0,3.8,,,,
2025-06-23 14:00:00+05:30,3.8,15.0,0.254,26.3,,61.0,39.6,120.0,5.85,,,,
2025-06-23 15:00:00+05:30,3.03,14.0,0.237,27.2,,59.0,39.9,130.0,6.18,,,,
2025-06-23 16:00:00+05:30,2.18,13.7,0.2,25.9,,57.5,40.0,137.0,6.38,,,,
2025-06-23 17:00:00+05:30,4.15,14.3,0.139,22.5,,54.0,40.2,131.0,5.68,,,,
2025-06-23 18:00:00+05:30,4.95,13.2,0.0694,24.1,,57.5,39.8,129.0,3.65,,,,
2025-06-23 19:00:00+05:30,2.43,13.7,0.0149,23.7,,62.3,38.2,125.0,2.13,,,,
2025-06-23 20:00:00+05:30,3.6,13.6,0.0061,21.3,,66.5,36.1,134.0,3.5,,,,
2025-06-23 21:00:00+05:30,4.33,13.2,0.00615,25.8,,70.8,33.0,122.0,1.73,,,,
2025-06-23 22:00:00+05:30,3.68,13.6,0.00618,16.7,,73.3,32.6,120.0,0.4,,,,
2025-06-23 23:00:00+05:30,3.8,12.2,0.00618,15.6,,73.8,32.7,114.0,0.975,,,,
2025-06-24 00:00:00+05:30,5.07,13.9,0.0062,13.8,,74.3,32.8,114.0,2.23,,,,
2025-06-24 01:00:00+05:30,3.7,13.9,0.00615,7.65,,77.0,32.2,119.0,2.95,,,,
2025-06-24 02:00:00+05:30,4.23,13.8,0.0062,6.23,,78.0,32.1,119.0,3.05,,,,
2025-06-24 03:00:00+05:30,4.23,12.5,0.0062,7.58,,78.0,31.8,94.3,3.3,,,,
2025-06-24 04:00:00+05:30,3.43,13.4,0.0062,7.73,,78.0,31.6,90.0,1.7,,,,
2025-06-24 05:00:00+05:30,3.03,13.3,0.0062,5.53,,79.0,31.5,89.5,0.625,,,,
2025-06-24 06:00:00+05:30,3.5,13.9,0.00763,3.85,,79.0,31.4,89.0,1.63,,,,
2025-06-24 07:00:00+05:30,4.4,13.4,0.0229,4.23,,78.3,31.9,89.0,2.15,,,,
2025-06-24 08:00:00+05:30,4.73,14.2,0.0881,6.0,,74.5,34.3,90.3,1.7,,,,
2025-06-24 09:00:00+05:30,3.75,14.3,0.153,10.8,,69.8,36.6,92.3,2.25,,,,
2025-06-24 10:00:00+05:30,3.33,13.1,0.133,14.5,,67.8,37.2,94.5,3.15,,,,
2025-06-24 11:00:00+05:30,,,0.0915,20.3,,67.0,37.2,97.3,3.13,,,,
2025-06-24 15:00:00+05:30,0.0,18.8,,,,,,,,,,,
2025-06-24 16:00:00+05:30,0.0,18.8,0.0492,283.0,,75.5,33.2,102.0,3.55,,,,
2025-06-29 15:00:00+05:30,1.15,13.3,0.0343,,,75.0,32.3,,2.0,,,,
2025-06-29 16:00:00+05:30,3.65,27.7,0.0291,,18.0,76.5,31.6,160.0,1.38,,,,
2025-06-29 17:00:00+05:30,2.5,27.7,0.0838,2.45,16.0,77.0,31.0,107.0,2.0,,,,
2025-06-29 18:00:00+05:30,2.85,28.0,0.0348,3.33,21.5,76.0,31.6,85.3,1.68,,,,
2025-06-29 19:00:00+05:30,2.63,27.8,0.0123,4.78,32.0,76.8,31.2,86.8,0.4,,,,
2025-06-29 20:00:00+05:30,2.35,28.3,0.0061,5.73,35.0,78.5,30.8,85.5,0.825,,,,
2025-06-29 21:00:00+05:30,2.53,28.2,0.00613,5.45,34.5,79.0,30.7,83.8,2.25,,,,
2025-06-29 22:00:00+05:30,2.77,28.9,0.00617,6.83,35.0,79.0,30.6,81.7,1.6,,,,
2025-06-30 19:00:00+05:30,2.27,28.1,0.00727,10.3,5.0,79.0,30.6,99.0,0.433,,,,
2025-06-30 20:00:00+05:30,1.33,28.7,0.0062,14.8,16.0,79.8,30.6,96.5,0.475,,,,
2025-06-30 21:00:00+05:30,2.08,28.9,0.00623,14.5,31.5,80.0,30.6,101.0,0.3,,,,
2025-06-30 22:00:00+05:30,2.1,28.4,0.00628,15.6,41.0,80.0,30.4,111.0,0.45,,,,
2025-06-30 23:00:00+05:30,2.83,27.9,0.00625,17.6,31.5,80.0,30.3,104.0,0.55,,,,
2025-07-01 00:00:00+05:30,2.65,28.0,0.00625,16.9,28.0,80.0,30.3,101.0,1.4,,,,
2025-07-01 01:00:00+05:30,2.3,28.1,0.0062,14.6,64.0,81.0,30.1,98.0,1.85,,,,
2025-07-01 02:00:00+05:30,2.7,28.1,0.0062,15.2,50.0,81.0,30.1,101.0,2.8,,,,
2025-07-01 03:00:00+05:30,2.95,28.0,0.0061,18.7,33.0,80.5,29.6,109.0,3.95,,,,
2025-07-01 04:00:00+05:30,2.83,27.7,0.0061,20.9,25.0,81.0,29.5,113.0,4.53,,,,
2025-07-01 05:00:00+05:30,2.38,28.6,0.0061,21.5,18.0,80.0,29.5,96.3,2.6,,,,
2025-07-01 06:00:00+05:30,2.8,27.8,0.00658,20.5,17.3,80.0,29.6,102.0,1.43,,,,
2025-07-01 07:00:00+05:30,2.93,28.2,0.019,20.2,16.5,80.5,29.7,102.0,4.08,,,,
2025-07-01 08:00:00+05:30,2.7,27.9,0.0137,19.3,16.5,79.3,29.9,107.0,1.28,,,,
2025-07-01 09:00:00+05:30,2.58,28.3,0.0614,20.7,20.5,78.3,30.7,112.0,0.625,,,,
2025-07-01 10:00:00+05:30,2.5,28.4,0.114,21.9,18.5,74.5,32.3,114.0,2.35,,,,
2025-07-01 11:00:00+05:30,,,0.0767,27.0,14.0,73.0,32.9,112.0,1.1,,,,
2025-07-01 14:00:00+05:30,2.67,28.1,0.286,16.7,14.0,65.0,37.2,106.0,6.85,,,,
2025-07-01 15:00:00+05:30,2.4,27.2,0.255,61.0,14.0,64.7,37.6,107.0,6.03,,,,
2025-07-01 16:00:00+05:30,2.3,28.2,0.0917,67.2,12.0,64.3,37.5,101.0,3.28,,,,
2025-07-01 17:00:00+05:30,2.13,28.2,0.115,50.2,10.0,62.8,38.4,93.3,2.25,,,,
2025-07-01 18:00:00+05:30,2.55,28.2,0.0432,42.5,10.5,67.3,36.6,101.0,3.25,,,,
2025-07-01 19:00:00+05:30,2.5,28.0,0.0209,37.4,11.5,68.5,35.9,96.3,2.03,,,,
2025-07-01 20:00:00+05:30,2.58,28.0,0.00608,30.4,13.0,72.3,34.2,107.0,0.475,,,,
2025-07-01 21:00:00+05:30,2.33,28.6,0.00608,24.0,16.0,73.3,33.3,96.8,0.775,,,,
2025-07-01 22:00:00+05:30,2.28,28.5,0.00608,23.7,19.5,74.5,32.7,90.3,1.0,,,,
2025-07-01 23:00:00+05:30,2.37,28.5,0.00607,14.0,17.7,75.0,32.2,87.7,0.3,,,,
2025-07-02 00:00:00+05:30,2.03,28.1,0.0061,17.6,15.3,75.7,32.0,88.3,0.933,,,,
2025-07-02 01:00:00+05:30,2.85,28.4,0.0061,18.7,20.0,76.5,31.5,87.0,0.35,,,,
2025-07-02 02:00:00+05:30,2.0,28.1,0.00608,19.3,43.0,77.0,31.4,86.3,0.55,,,,
2025-07-02 03:00:00+05:30,2.55,28.1,0.0061,16.3,63.5,76.5,31.4,83.8,0.5,,,,
2025-07-02 04:00:00+05:30,2.45,27.9,0.00605,13.7,45.0,77.3,31.0,78.3,0.625,,,,
2025-07-02 05:00:00+05:30,2.55,27.9,0.00605,10.6,27.5,78.5,30.7,79.3,0.3,,,,
2025-07-02 06:00:00+05:30,2.47,27.8,0.00663,9.07,25.7,78.3,30.8,83.3,2.23,,,,
2025-07-02 07:00:00+05:30,2.7,28.1,0.0391,15.1,62.0,75.0,32.6,89.0,2.55,,,,
2025-07-02 08:00:00+05:30,2.35,28.5,0.122,23.4,57.0,72.3,34.2,82.5,3.73,,,,
2025-07-02 09:00:00+05:30,2.28,28.4,0.208,23.5,34.5,67.8,36.0,85.0,6.55,,,,
2025-07-02 11:00:00+05:30,2.5,28.1,0.324,35.0,10.0,63.0,38.3,91.0,7.6,,,,
2025-07-02 12:00:00+05:30,2.58,28.0,0.304,37.4,10.5,62.8,38.8,87.5,6.18,,,,
2025-07-02 13:00:00+05:30,2.87,27.8,0.324,41.3,11.0,61.8,39.2,91.0,6.2,,,,
2025-07-02 14:00:00+05:30,,,0.289,52.6,13.0,60.5,39.7,97.8,5.85,,,,
2025-07-02 15:00:00+05:30,1.83,28.1,0.25,52.0,14.5,59.5,40.0,105.0,5.85,,,,
2025-07-02 16:00:00+05:30,2.63,27.6,0.234,,12.3,57.0,40.7,113.0,5.5,,,,
2025-07-02 19:00:00+05:30,3.35,25.8,0.0128,28.5,,64.0,37.8,168.0,2.85,,,,
2025-07-02 20:00:00+05:30,2.3,28.6,0.00598,29.4,15.0,67.8,36.4,147.0,2.3,,,,
2025-07-02 21:00:00+05:30,2.23,28.2,0.0059,22.6,18.5,70.0,35.7,134.0,2.18,,,,
2025-07-02 22:00:00+05:30,2.6,28.1,0.00608,21.3,21.0,72.0,34.9,132.0,2.3,,,,
2025-07-02 23:00:00+05:30,2.45,28.2,0.006,19.0,18.5,73.0,34.0,126.0,1.5,,,,
2025-07-03 00:00:00+05:30,3.37,27.7,0.00597,20.9,16.7,73.0,33.5,123.0,2.83,,,,
2025-07-03 01:00:00+05:30,2.7,28.5,0.006,17.1,22.0,74.5,32.9,104.0,4.45,,,,
2025-07-03 02:00:00+05:30,2.33,28.3,0.006,17.1,18.0,74.8,32.8,102.0,3.7,,,,
2025-07-03 03:00:00+05:30,2.38,28.3,0.006,15.3,13.0,75.5,32.4,101.0,3.53,,,,
2025-07-03 04:00:00+05:30,2.55,28.0,0.006,13.2,12.0,76.5,31.9,93.0,2.25,,,,
2025-07-03 05:00:00+05:30,2.93,28.1,0.006,11.9,13.5,77.0,31.7,92.3,2.9,,,,
2025-07-03 06:00:00+05:30,2.78,28.0,0.0112,11.3,15.0,77.0,31.7,104.0,3.4,,,,
2025-07-03 07:00:00+05:30,2.35,27.9,0.051,11.4,16.5,74.8,32.9,103.0,4.3,,,,
2025-07-03 08:00:00+05:30,2.55,28.3,0.102,16.6,16.0,72.3,34.2,107.0,5.35,,,,
2025-07-03 09:00:00+05:30,2.3,28.3,0.135,20.4,14.0,70.0,35.4,101.0,4.2,,,,
2025-07-03 12:00:00+05:30,2.8,28.2,0.267,31.0,17.0,67.0,38.1,100.0,2.7,,,,
2025-07-03 13:00:00+05:30,2.85,28.0,0.27,35.6,13.5,63.0,39.1,109.0,5.0,,,,
2025-07-03 14:00:00+05:30,2.63,28.3,0.31,42.6,10.5,59.8,40.5,107.0,5.08,,,,
2025-07-03 15:00:00+05:30,2.7,28.0,0.286,41.8,11.0,58.3,40.8,112.0,4.7,,,,
2025-07-03 16:00:00+05:30,2.63,28.5,0.207,42.4,10.0,57.5,40.5,130.0,5.25,,,,
2025-07-03 17:00:00+05:30,2.5,28.2,0.152,42.8,10.5,59.0,40.1,152.0,4.83,,,,
2025-07-03 18:00:00+05:30,2.53,28.5,0.0879,42.5,12.0,60.5,39.3,147.0,4.7,,,,
2025-07-03 19:00:00+05:30,2.45,28.6,0.0275,38.2,13.0,65.3,37.7,156.0,3.88,,,,
2025-07-03 20:00:00+05:30,2.18,28.2,0.00595,31.2,15.5,69.5,35.9,153.0,2.63,,,,
2025-07-03 21:00:00+05:30,2.45,28.4,0.00598,28.2,17.0,71.5,34.9,127.0,3.03,,,,
2025-07-03 22:00:00+05:30,2.25,27.9,0.006,24.5,17.0,73.0,34.2,99.5,3.2,,,,
2025-07-03 23:00:00+05:30,2.3,28.1,0.006,18.5,19.0,74.0,33.6,104.0,2.65,,,,
2025-07-04 00:00:00+05:30,2.87,27.9,0.006,17.2,20.7,74.0,33.3,113.0,2.97,,,,
2025-07-04 01:00:00+05:30,2.5,27.8,0.006,16.7,22.0,75.0,32.9,112.0,2.6,,,,
2025-07-04 06:00:00+05:30,2.45,28.4,0.0297,21.9,5.0,78.0,31.1,102.0,2.9,,,,
2025-07-04 07:00:00+05:30,2.25,28.3,0.0646,16.5,7.0,76.0,32.5,82.5,2.95,,,,
2025-07-04 08:00:00+05:30,2.48,28.1,0.111,17.1,9.5,70.8,34.9,78.3,2.88,,,,
2025-07-04 09:00:00+05:30,2.1,28.7,0.114,19.6,10.0,71.0,35.0,81.0,1.6,,,,
2025-07-04 13:00:00+05:30,2.03,28.2,0.315,41.8,9.5,55.7,41.8,99.3,2.67,,,,
2025-07-04 14:00:00+05:30,2.37,27.7,0.342,,10.0,52.0,42.8,95.0,2.77,,,,
2025-07-04 15:00:00+05:30,1.98,28.4,0.17,51.3,9.5,54.8,42.0,93.0,4.13,,,,
2025-07-04 16:00:00+05:30,2.4,28.5,0.152,48.6,10.0,63.0,39.3,91.3,5.43,,,,
2025-07-04 17:00:00+05:30,2.48,28.0,0.0518,48.1,15.5,64.0,37.5,98.3,2.35,,,,
2025-07-04 18:00:00+05:30,2.68,27.9,0.0105,41.7,18.5,72.0,34.3,95.3,3.75,,,,
2025-07-04 19:00:00+05:30,2.33,28.0,0.0126,39.0,17.0,71.3,33.3,94.8,1.75,,,,
2025-07-04 20:00:00+05:30,2.23,28.3,0.00605,35.1,15.5,72.8,33.1,92.8,1.28,,,,
2025-07-04 21:00:00+05:30,2.55,28.0,0.00605,29.4,15.0,73.0,33.5,89.5,0.75,,,,
